date,time,latitude,longitude,altitude,qx,qy,qz,qw,image,class
9/13/2024,13:48:25,28.60285793755299,-81.19473066,2.747921586036682,0.4916129072672798,0.4432130068386178,-0.575602141,0.4801678019867278,1726235305387.jpg,
9/13/2024,13:48:26,28.602929742493377,-81.19478395,2.816534419544041,0.4860891874601741,0.4493448571087304,-0.570269106,0.4864151390425923,1726235306404.jpg,
9/13/2024,13:48:27,28.60300027317811,-81.19483993,2.85108464,0.4804440144546364,0.4560619340573145,-0.562064131,0.4952422226158485,1726235307402.jpg,
9/13/2024,13:48:28,28.60306896947841,-81.19489772,2.815830326639116,0.4733289893221138,0.4648011327369585,-0.551085905,0.5061857077002551,1726235308399.jpg,
9/13/2024,13:48:29,28.603135693533297,-81.19495754,2.742279613390565,0.4673911029642684,0.4667435705340742,-0.547321629,0.5139407952518124,1726235309402.jpg,
9/13/2024,13:48:30,28.60320094317512,-81.19501965,2.4898465489968657,0.4618750754330964,0.4747232601647657,-0.54052698,0.5187869618524944,1726235310400.jpg,
9/13/2024,13:48:31,28.60326349910107,-81.19508086,2.221192941069603,0.4537518339157553,0.4823118630061233,-0.532614408,0.5270733452133212,1726235311409.jpg,
9/13/2024,13:48:32,28.60337905096124,-81.19520605,1.8188094226643443,0.4412492684574001,0.4852185092877651,-0.528007461,0.5395091309095893,1726235312410.jpg,
9/13/2024,13:48:33,28.60343426064319,-81.19526864,1.8471982553601265,0.4461885211256369,0.4900210399595617,-0.521954411,0.536990544,1726235313432.jpg,
9/13/2024,13:48:34,28.603490559110565,-81.19532968,1.933355569839477,0.4490701134416057,0.4845429716836929,-0.52735115,0.5342797770777177,1726235314457.jpg,
9/13/2024,13:48:35,28.60354763395216,-81.19538771,1.7336335806176066,0.4570477717218776,0.4746173418728884,-0.534144245,0.529656134,1726235315457.jpg,
9/13/2024,13:48:36,28.603607222460155,-81.19544116,1.6045129289850593,0.4688755915786072,0.4641458899507114,-0.546770108,0.5155255642681448,1726235316452.jpg,
9/13/2024,13:48:37,28.603671638021105,-81.19549096,1.6923594363033772,0.4803651655936913,0.4497520539867211,-0.566163897,0.4964180329086295,1726235317474.jpg,
9/13/2024,13:48:38,28.603740739778296,-81.19553861,1.768023301847279,0.4986839875109427,0.4300735521069366,-0.57937953,0.4802817317230202,1726235318492.jpg,
9/13/2024,13:48:39,28.60381478025706,-81.19558134,1.934721764177084,0.5113673978931552,0.4134499608331848,-0.593782972,0.4636639111816075,1726235319492.jpg,
9/13/2024,13:48:40,28.603889749677048,-81.1956192,1.969843843951821,0.5208809252863389,0.40094996,-0.603716568,0.4510527442058857,1726235320500.jpg,
9/13/2024,13:48:41,28.60396490981213,-81.19565452,2.072183359414339,0.5290465439518992,0.3905900625068156,-0.609111321,0.4433199596593316,1726235321523.jpg,
9/13/2024,13:48:42,28.60404091398133,-81.19568715,2.297139893,0.5366247898905786,0.3795227333433063,-0.617582359,0.4319586818369668,1726235322517.jpg,
9/13/2024,13:48:43,28.604114988566504,-81.19571696,2.267977346666157,0.541823341,0.3728853579985855,-0.621255353,0.4259410286812377,1726235323519.jpg,
9/13/2024,13:48:44,28.60418695805401,-81.19574528,2.4460977371782064,0.5442253945618422,0.3690116469489458,-0.625189268,0.4204610348220147,1726235324517.jpg,
9/13/2024,13:48:45,28.604253588397626,-81.1957694,2.621467326767742,0.5473504774097926,0.3619740313668236,-0.633797646,0.409490926,1726235325553.jpg,
9/13/2024,13:48:46,28.604317778636577,-81.19578679,2.6401911731809378,0.5622006608559171,0.3355388769191155,-0.64844452,0.3884119538938619,1726235326545.jpg,
9/13/2024,13:48:47,28.60438348083188,-81.19579582,2.756407134234905,0.5715234042291683,0.3173168254904727,-0.662720127,0.3653396450628046,1726235327573.jpg,
9/13/2024,13:48:48,28.604447134280544,-81.19580619,2.6881189746782184,0.570377885,0.3222411065836744,-0.654685503,0.3771162288314253,1726235328567.jpg,
9/13/2024,13:48:49,28.60450678830749,-81.19582365,2.7493013441562653,0.5584967860879204,0.3396748650433027,-0.646492881,0.3933817397083925,1726235329578.jpg,
9/13/2024,13:48:50,28.604562848486225,-81.19584427,2.677642674185336,0.5474944816785284,0.3555584685154215,-0.637269365,0.4095311456915268,1726235330610.jpg,
9/13/2024,13:48:51,28.604614528595523,-81.1958675,2.905537969432771,0.5370443720820882,0.3710224702399902,-0.625972701,0.4267129,1726235331616.jpg,
9/13/2024,13:48:52,28.60466444378819,-81.19589132,3.1261804215610027,0.5341813151358186,0.3738444906984662,-0.623130708,0.4319708779624268,1726235332611.jpg,
9/13/2024,13:48:54,28.60471060535808,-81.19591318,3.197897307574749,0.5497726800142071,0.3522778023171631,-0.638589202,0.4072520921118572,1726235334643.jpg,
9/13/2024,13:48:55,28.60475641375124,-81.19593059,3.268214193172753,0.5685771013387105,0.3130955676886659,-0.663354761,0.3723597580103649,1726235335647.jpg,
9/13/2024,13:48:56,28.60480338644338,-81.19593888,3.310949601233005,0.5861907870519363,0.2734010073450721,-0.690333091,0.32414877,1726235336649.jpg,
9/13/2024,13:48:57,28.60485032516168,-81.19593638,3.3992101792246103,0.6070676660201508,0.2318960402251225,-0.70597935,0.2815782611774127,1726235337657.jpg,
9/13/2024,13:48:58,28.60489576403782,-81.1959273,3.528135431930423,0.6226175377723541,0.1978490557808821,-0.717919897,0.2404039485268088,1726235338657.jpg,
9/13/2024,13:48:59,28.604934004414027,-81.19591529,3.5938099790364504,0.6341413962397766,0.1554857312949945,-0.731288302,0.1972466487831732,1726235339659.jpg,
9/13/2024,13:49:00,28.604965784085493,-81.19589943,3.770474523305893,0.6424737015376598,0.1203865504612582,-0.740022786,0.1584327709543891,1726235340678.jpg,
9/13/2024,13:49:01,28.604987828231906,-81.19588468,3.922112910076976,0.6500263081078581,0.1013009608025117,-0.740230931,0.1387880724864187,1726235341674.jpg,
9/13/2024,13:49:02,28.60499434675235,-81.19587753,3.9581077760085455,0.6500387462257583,0.08779525,-0.744875136,0.122076965,1726235342683.jpg,
9/13/2024,13:49:03,28.60500232,-81.19587081,4.1201696041971445,0.6540733759600922,0.074457849,-0.745166104,0.1066381041427651,1726235343689.jpg,
9/13/2024,13:49:04,28.60501529371212,-81.19586122,4.248763673938811,0.6606863880329444,0.048879379,-0.744975375,0.078204053,1726235344711.jpg,
9/13/2024,13:49:05,28.605035079915908,-81.19584067,4.288338113576174,0.663648807,0.003847429,-0.747835296,0.017259873,1726235345717.jpg,
9/13/2024,13:49:06,28.60506270001775,-81.19580683,4.436664738692343,0.6620897724719688,-0.06279185,-0.744718241,-0.055578935,1726235346716.jpg,
9/13/2024,13:49:07,28.60508534844844,-81.19575893,4.556381093338132,0.6536199330288561,-0.121112142,-0.737244742,-0.120760134,1726235347710.jpg,
9/13/2024,13:49:08,28.60510098753908,-81.19569749,4.531458591111004,0.6511411406841803,-0.135993448,-0.734381998,-0.134922286,1726235348724.jpg,
9/13/2024,13:49:09,28.60511945463132,-81.19563046,4.713869056664407,0.6545278902147629,-0.133146211,-0.731742667,-0.135712605,1726235349724.jpg,
9/13/2024,13:49:10,28.60514255364816,-81.19555878,4.858407655730844,0.652544609,-0.137178104,-0.732590711,-0.13666969,1726235350750.jpg,
9/13/2024,13:49:11,28.60516555523734,-81.19548563,5.038569314405322,0.6521284229371176,-0.13722667,-0.732232665,-0.140472757,1726235351759.jpg,
9/13/2024,13:49:12,28.605188220113963,-81.19541129,4.9321313593536615,0.6564596010427836,-0.135827567,-0.729004006,-0.138437325,1726235352752.jpg,
9/13/2024,13:49:13,28.60521264816808,-81.19533418,5.044832496903837,0.6528624686909299,-0.133546651,-0.733061601,-0.136222353,1726235353752.jpg,
9/13/2024,13:49:14,28.60523825633924,-81.1952549,5.071967525407672,0.65030681,-0.129294337,-0.73603683,-0.136505315,1726235354784.jpg,
9/13/2024,13:49:15,28.60526330829248,-81.19517539,5.200274672359228,0.6555612423478702,-0.129808449,-0.731329104,-0.13618738,1726235355776.jpg,
9/13/2024,13:49:16,28.605288917584343,-81.1950961,5.249618680216372,0.6532555235025357,-0.130834746,-0.732884851,-0.137910282,1726235356778.jpg,
9/13/2024,13:49:17,28.605314432966207,-81.19501812,5.284806448966265,0.6497875369370064,-0.13128902,-0.735793244,-0.138375296,1726235357793.jpg,
9/13/2024,13:49:18,28.605339957580235,-81.19493922,5.316754471510649,0.6507864903857782,-0.132781406,-0.73447846,-0.139239205,1726235358802.jpg,
9/13/2024,13:49:19,28.605365754146725,-81.19485988,5.340587405487895,0.6482068452872337,-0.130882768,-0.736535734,-0.142171267,1726235359809.jpg,
9/13/2024,13:49:20,28.605391595309243,-81.19477843,5.4056328712031245,0.6477380921012763,-0.13806153,-0.735135182,-0.144743284,1726235360809.jpg,
9/13/2024,13:49:21,28.60541688263388,-81.19469879,5.440975997596979,0.649577604,-0.141832861,-0.731347373,-0.151866709,1726235361801.jpg,
9/13/2024,13:49:22,28.605439440094088,-81.19461954,5.386544032022357,0.6470220305114053,-0.14634541,-0.731414726,-0.158044483,1726235362831.jpg,
9/13/2024,13:49:23,28.605460109783955,-81.1945379,5.547266599722207,0.6444479617992308,-0.151493383,-0.730708569,-0.166737964,1726235363831.jpg,
9/13/2024,13:49:24,28.605480213219828,-81.194454,5.840569836087525,0.6435006599282707,-0.157753908,-0.728266072,-0.175068749,1726235364846.jpg,
